program,sample_method,site,sample_id,latitude_wgs84,longitude_wgs84,sample_date,sav_incidence,sav_mass_fresh_g,species_code,species_incidence,species_rake_cover_percent,species_mass_fresh_estimated_g
DSRS,rake_handle,DI,DSRS_647,38.08338879,-121.7176913,2018-08-15,1,690,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_647,38.08338879,-121.7176913,2018-08-15,1,690,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_647,38.08338879,-121.7176913,2018-08-15,1,690,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_647,38.08338879,-121.7176913,2018-08-15,1,690,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_648,38.08346753,-121.7205632,2018-08-15,1,1414,EGEDEN,1,100,1414
DSRS,rake_handle,DI,DSRS_648,38.08346753,-121.7205632,2018-08-15,1,1414,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_648,38.08346753,-121.7205632,2018-08-15,1,1414,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_648,38.08346753,-121.7205632,2018-08-15,1,1414,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_648,38.08346753,-121.7205632,2018-08-15,1,1414,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_648,38.08346753,-121.7205632,2018-08-15,1,1414,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_648,38.08346753,-121.7205632,2018-08-15,1,1414,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_648,38.08346753,-121.7205632,2018-08-15,1,1414,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_648,38.08346753,-121.7205632,2018-08-15,1,1414,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_649,38.08354159,-121.7174793,2018-08-15,1,1174,EGEDEN,1,100,1174
DSRS,rake_handle,DI,DSRS_649,38.08354159,-121.7174793,2018-08-15,1,1174,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_649,38.08354159,-121.7174793,2018-08-15,1,1174,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_649,38.08354159,-121.7174793,2018-08-15,1,1174,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_649,38.08354159,-121.7174793,2018-08-15,1,1174,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_649,38.08354159,-121.7174793,2018-08-15,1,1174,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_649,38.08354159,-121.7174793,2018-08-15,1,1174,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_649,38.08354159,-121.7174793,2018-08-15,1,1174,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_649,38.08354159,-121.7174793,2018-08-15,1,1174,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_650,38.08354364,-121.7184382,2018-08-15,1,98,EGEDEN,1,100,98
DSRS,rake_handle,DI,DSRS_650,38.08354364,-121.7184382,2018-08-15,1,98,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_650,38.08354364,-121.7184382,2018-08-15,1,98,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_650,38.08354364,-121.7184382,2018-08-15,1,98,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_650,38.08354364,-121.7184382,2018-08-15,1,98,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_650,38.08354364,-121.7184382,2018-08-15,1,98,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_650,38.08354364,-121.7184382,2018-08-15,1,98,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_650,38.08354364,-121.7184382,2018-08-15,1,98,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_650,38.08354364,-121.7184382,2018-08-15,1,98,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_651,38.08360747,-121.7180691,2018-08-15,1,734,EGEDEN,1,100,734
DSRS,rake_handle,DI,DSRS_651,38.08360747,-121.7180691,2018-08-15,1,734,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_651,38.08360747,-121.7180691,2018-08-15,1,734,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_651,38.08360747,-121.7180691,2018-08-15,1,734,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_651,38.08360747,-121.7180691,2018-08-15,1,734,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_651,38.08360747,-121.7180691,2018-08-15,1,734,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_651,38.08360747,-121.7180691,2018-08-15,1,734,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_651,38.08360747,-121.7180691,2018-08-15,1,734,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_651,38.08360747,-121.7180691,2018-08-15,1,734,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_652,38.0836221,-121.7186132,2018-08-15,1,1596,EGEDEN,1,100,1596
DSRS,rake_handle,DI,DSRS_652,38.0836221,-121.7186132,2018-08-15,1,1596,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_652,38.0836221,-121.7186132,2018-08-15,1,1596,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_652,38.0836221,-121.7186132,2018-08-15,1,1596,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_652,38.0836221,-121.7186132,2018-08-15,1,1596,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_652,38.0836221,-121.7186132,2018-08-15,1,1596,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_652,38.0836221,-121.7186132,2018-08-15,1,1596,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_652,38.0836221,-121.7186132,2018-08-15,1,1596,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_652,38.0836221,-121.7186132,2018-08-15,1,1596,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_653,38.08366459,-121.7165531,2018-08-15,1,418,EGEDEN,1,100,418
DSRS,rake_handle,DI,DSRS_653,38.08366459,-121.7165531,2018-08-15,1,418,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_653,38.08366459,-121.7165531,2018-08-15,1,418,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_653,38.08366459,-121.7165531,2018-08-15,1,418,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_653,38.08366459,-121.7165531,2018-08-15,1,418,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_653,38.08366459,-121.7165531,2018-08-15,1,418,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_653,38.08366459,-121.7165531,2018-08-15,1,418,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_653,38.08366459,-121.7165531,2018-08-15,1,418,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_653,38.08366459,-121.7165531,2018-08-15,1,418,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_654,38.08375256,-121.7199946,2018-08-15,1,NA,EGEDEN,1,100,NA
DSRS,rake_handle,DI,DSRS_654,38.08375256,-121.7199946,2018-08-15,1,NA,ELOCAN,0,0,NA
DSRS,rake_handle,DI,DSRS_654,38.08375256,-121.7199946,2018-08-15,1,NA,CERDEM,0,0,NA
DSRS,rake_handle,DI,DSRS_654,38.08375256,-121.7199946,2018-08-15,1,NA,POTCRI,0,0,NA
DSRS,rake_handle,DI,DSRS_654,38.08375256,-121.7199946,2018-08-15,1,NA,MYRSPI,0,0,NA
DSRS,rake_handle,DI,DSRS_654,38.08375256,-121.7199946,2018-08-15,1,NA,STUPEC,0,0,NA
DSRS,rake_handle,DI,DSRS_654,38.08375256,-121.7199946,2018-08-15,1,NA,NAJGUA,0,0,NA
DSRS,rake_handle,DI,DSRS_654,38.08375256,-121.7199946,2018-08-15,1,NA,POTNOD,0,0,NA
DSRS,rake_handle,DI,DSRS_654,38.08375256,-121.7199946,2018-08-15,1,NA,CABCAR,0,0,NA
DSRS,rake_handle,DI,DSRS_655,38.08383772,-121.7187949,2018-08-15,1,1084,EGEDEN,1,100,1084
DSRS,rake_handle,DI,DSRS_655,38.08383772,-121.7187949,2018-08-15,1,1084,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_655,38.08383772,-121.7187949,2018-08-15,1,1084,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_655,38.08383772,-121.7187949,2018-08-15,1,1084,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_655,38.08383772,-121.7187949,2018-08-15,1,1084,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_655,38.08383772,-121.7187949,2018-08-15,1,1084,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_655,38.08383772,-121.7187949,2018-08-15,1,1084,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_655,38.08383772,-121.7187949,2018-08-15,1,1084,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_655,38.08383772,-121.7187949,2018-08-15,1,1084,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_656,38.08389334,-121.7168942,2018-08-15,1,3774,EGEDEN,1,100,3774
DSRS,rake_handle,DI,DSRS_656,38.08389334,-121.7168942,2018-08-15,1,3774,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_656,38.08389334,-121.7168942,2018-08-15,1,3774,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_656,38.08389334,-121.7168942,2018-08-15,1,3774,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_656,38.08389334,-121.7168942,2018-08-15,1,3774,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_656,38.08389334,-121.7168942,2018-08-15,1,3774,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_656,38.08389334,-121.7168942,2018-08-15,1,3774,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_656,38.08389334,-121.7168942,2018-08-15,1,3774,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_656,38.08389334,-121.7168942,2018-08-15,1,3774,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_657,38.08393705,-121.7197078,2018-08-15,1,254,EGEDEN,1,100,254
DSRS,rake_handle,DI,DSRS_657,38.08393705,-121.7197078,2018-08-15,1,254,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_657,38.08393705,-121.7197078,2018-08-15,1,254,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_657,38.08393705,-121.7197078,2018-08-15,1,254,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_657,38.08393705,-121.7197078,2018-08-15,1,254,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_657,38.08393705,-121.7197078,2018-08-15,1,254,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_657,38.08393705,-121.7197078,2018-08-15,1,254,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_657,38.08393705,-121.7197078,2018-08-15,1,254,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_657,38.08393705,-121.7197078,2018-08-15,1,254,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_658,38.0840088,-121.719659,2018-08-15,1,260,EGEDEN,1,100,260
DSRS,rake_handle,DI,DSRS_658,38.0840088,-121.719659,2018-08-15,1,260,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_658,38.0840088,-121.719659,2018-08-15,1,260,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_658,38.0840088,-121.719659,2018-08-15,1,260,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_658,38.0840088,-121.719659,2018-08-15,1,260,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_658,38.0840088,-121.719659,2018-08-15,1,260,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_658,38.0840088,-121.719659,2018-08-15,1,260,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_658,38.0840088,-121.719659,2018-08-15,1,260,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_658,38.0840088,-121.719659,2018-08-15,1,260,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_757,38.08305196,-121.7238283,2018-10-18,1,2330,EGEDEN,1,100,2330
DSRS,rake_handle,DI,DSRS_757,38.08305196,-121.7238283,2018-10-18,1,2330,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_757,38.08305196,-121.7238283,2018-10-18,1,2330,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_757,38.08305196,-121.7238283,2018-10-18,1,2330,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_757,38.08305196,-121.7238283,2018-10-18,1,2330,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_757,38.08305196,-121.7238283,2018-10-18,1,2330,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_757,38.08305196,-121.7238283,2018-10-18,1,2330,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_757,38.08305196,-121.7238283,2018-10-18,1,2330,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_757,38.08305196,-121.7238283,2018-10-18,1,2330,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_758,38.08308871,-121.7234297,2018-10-18,1,2698,EGEDEN,1,100,2698
DSRS,rake_handle,DI,DSRS_758,38.08308871,-121.7234297,2018-10-18,1,2698,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_758,38.08308871,-121.7234297,2018-10-18,1,2698,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_758,38.08308871,-121.7234297,2018-10-18,1,2698,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_758,38.08308871,-121.7234297,2018-10-18,1,2698,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_758,38.08308871,-121.7234297,2018-10-18,1,2698,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_758,38.08308871,-121.7234297,2018-10-18,1,2698,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_758,38.08308871,-121.7234297,2018-10-18,1,2698,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_758,38.08308871,-121.7234297,2018-10-18,1,2698,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_759,38.08311575,-121.7226744,2018-10-18,1,1548,EGEDEN,1,90,1393.2
DSRS,rake_handle,DI,DSRS_759,38.08311575,-121.7226744,2018-10-18,1,1548,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_759,38.08311575,-121.7226744,2018-10-18,1,1548,CERDEM,1,10,154.8
DSRS,rake_handle,DI,DSRS_759,38.08311575,-121.7226744,2018-10-18,1,1548,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_759,38.08311575,-121.7226744,2018-10-18,1,1548,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_759,38.08311575,-121.7226744,2018-10-18,1,1548,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_759,38.08311575,-121.7226744,2018-10-18,1,1548,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_759,38.08311575,-121.7226744,2018-10-18,1,1548,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_759,38.08311575,-121.7226744,2018-10-18,1,1548,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_760,38.08316713,-121.7220819,2018-10-18,1,6280,EGEDEN,1,100,6280
DSRS,rake_handle,DI,DSRS_760,38.08316713,-121.7220819,2018-10-18,1,6280,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_760,38.08316713,-121.7220819,2018-10-18,1,6280,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_760,38.08316713,-121.7220819,2018-10-18,1,6280,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_760,38.08316713,-121.7220819,2018-10-18,1,6280,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_760,38.08316713,-121.7220819,2018-10-18,1,6280,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_760,38.08316713,-121.7220819,2018-10-18,1,6280,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_760,38.08316713,-121.7220819,2018-10-18,1,6280,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_760,38.08316713,-121.7220819,2018-10-18,1,6280,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_761,38.08325635,-121.7200465,2018-10-18,1,5552,EGEDEN,1,100,5552
DSRS,rake_handle,DI,DSRS_761,38.08325635,-121.7200465,2018-10-18,1,5552,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_761,38.08325635,-121.7200465,2018-10-18,1,5552,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_761,38.08325635,-121.7200465,2018-10-18,1,5552,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_761,38.08325635,-121.7200465,2018-10-18,1,5552,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_761,38.08325635,-121.7200465,2018-10-18,1,5552,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_761,38.08325635,-121.7200465,2018-10-18,1,5552,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_761,38.08325635,-121.7200465,2018-10-18,1,5552,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_761,38.08325635,-121.7200465,2018-10-18,1,5552,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_762,38.08331557,-121.718289,2018-10-18,1,1806,EGEDEN,1,100,1806
DSRS,rake_handle,DI,DSRS_762,38.08331557,-121.718289,2018-10-18,1,1806,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_762,38.08331557,-121.718289,2018-10-18,1,1806,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_762,38.08331557,-121.718289,2018-10-18,1,1806,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_762,38.08331557,-121.718289,2018-10-18,1,1806,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_762,38.08331557,-121.718289,2018-10-18,1,1806,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_762,38.08331557,-121.718289,2018-10-18,1,1806,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_762,38.08331557,-121.718289,2018-10-18,1,1806,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_762,38.08331557,-121.718289,2018-10-18,1,1806,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_763,38.0833504,-121.7188788,2018-10-18,1,1828,EGEDEN,1,100,1828
DSRS,rake_handle,DI,DSRS_763,38.0833504,-121.7188788,2018-10-18,1,1828,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_763,38.0833504,-121.7188788,2018-10-18,1,1828,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_763,38.0833504,-121.7188788,2018-10-18,1,1828,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_763,38.0833504,-121.7188788,2018-10-18,1,1828,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_763,38.0833504,-121.7188788,2018-10-18,1,1828,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_763,38.0833504,-121.7188788,2018-10-18,1,1828,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_763,38.0833504,-121.7188788,2018-10-18,1,1828,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_763,38.0833504,-121.7188788,2018-10-18,1,1828,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_764,38.08336789,-121.7239528,2018-10-18,1,1324,EGEDEN,1,100,1324
DSRS,rake_handle,DI,DSRS_764,38.08336789,-121.7239528,2018-10-18,1,1324,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_764,38.08336789,-121.7239528,2018-10-18,1,1324,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_764,38.08336789,-121.7239528,2018-10-18,1,1324,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_764,38.08336789,-121.7239528,2018-10-18,1,1324,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_764,38.08336789,-121.7239528,2018-10-18,1,1324,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_764,38.08336789,-121.7239528,2018-10-18,1,1324,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_764,38.08336789,-121.7239528,2018-10-18,1,1324,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_764,38.08336789,-121.7239528,2018-10-18,1,1324,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_765,38.08337387,-121.7221638,2018-10-18,1,1146,EGEDEN,1,100,1146
DSRS,rake_handle,DI,DSRS_765,38.08337387,-121.7221638,2018-10-18,1,1146,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_765,38.08337387,-121.7221638,2018-10-18,1,1146,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_765,38.08337387,-121.7221638,2018-10-18,1,1146,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_765,38.08337387,-121.7221638,2018-10-18,1,1146,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_765,38.08337387,-121.7221638,2018-10-18,1,1146,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_765,38.08337387,-121.7221638,2018-10-18,1,1146,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_765,38.08337387,-121.7221638,2018-10-18,1,1146,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_765,38.08337387,-121.7221638,2018-10-18,1,1146,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_766,38.08338569,-121.7216222,2018-10-18,1,1580,EGEDEN,1,100,1580
DSRS,rake_handle,DI,DSRS_766,38.08338569,-121.7216222,2018-10-18,1,1580,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_766,38.08338569,-121.7216222,2018-10-18,1,1580,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_766,38.08338569,-121.7216222,2018-10-18,1,1580,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_766,38.08338569,-121.7216222,2018-10-18,1,1580,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_766,38.08338569,-121.7216222,2018-10-18,1,1580,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_766,38.08338569,-121.7216222,2018-10-18,1,1580,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_766,38.08338569,-121.7216222,2018-10-18,1,1580,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_766,38.08338569,-121.7216222,2018-10-18,1,1580,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_767,38.08343296,-121.7191955,2018-10-18,1,3070,EGEDEN,1,100,3070
DSRS,rake_handle,DI,DSRS_767,38.08343296,-121.7191955,2018-10-18,1,3070,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_767,38.08343296,-121.7191955,2018-10-18,1,3070,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_767,38.08343296,-121.7191955,2018-10-18,1,3070,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_767,38.08343296,-121.7191955,2018-10-18,1,3070,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_767,38.08343296,-121.7191955,2018-10-18,1,3070,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_767,38.08343296,-121.7191955,2018-10-18,1,3070,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_767,38.08343296,-121.7191955,2018-10-18,1,3070,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_767,38.08343296,-121.7191955,2018-10-18,1,3070,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_768,38.0835102,-121.7175534,2018-10-18,1,3706,EGEDEN,1,100,3706
DSRS,rake_handle,DI,DSRS_768,38.0835102,-121.7175534,2018-10-18,1,3706,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_768,38.0835102,-121.7175534,2018-10-18,1,3706,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_768,38.0835102,-121.7175534,2018-10-18,1,3706,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_768,38.0835102,-121.7175534,2018-10-18,1,3706,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_768,38.0835102,-121.7175534,2018-10-18,1,3706,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_768,38.0835102,-121.7175534,2018-10-18,1,3706,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_768,38.0835102,-121.7175534,2018-10-18,1,3706,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_768,38.0835102,-121.7175534,2018-10-18,1,3706,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_769,38.08360697,-121.718802,2018-10-18,1,2770,EGEDEN,1,100,2770
DSRS,rake_handle,DI,DSRS_769,38.08360697,-121.718802,2018-10-18,1,2770,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_769,38.08360697,-121.718802,2018-10-18,1,2770,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_769,38.08360697,-121.718802,2018-10-18,1,2770,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_769,38.08360697,-121.718802,2018-10-18,1,2770,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_769,38.08360697,-121.718802,2018-10-18,1,2770,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_769,38.08360697,-121.718802,2018-10-18,1,2770,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_769,38.08360697,-121.718802,2018-10-18,1,2770,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_769,38.08360697,-121.718802,2018-10-18,1,2770,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_770,38.08360776,-121.7207235,2018-10-18,1,3030,EGEDEN,1,100,3030
DSRS,rake_handle,DI,DSRS_770,38.08360776,-121.7207235,2018-10-18,1,3030,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_770,38.08360776,-121.7207235,2018-10-18,1,3030,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_770,38.08360776,-121.7207235,2018-10-18,1,3030,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_770,38.08360776,-121.7207235,2018-10-18,1,3030,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_770,38.08360776,-121.7207235,2018-10-18,1,3030,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_770,38.08360776,-121.7207235,2018-10-18,1,3030,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_770,38.08360776,-121.7207235,2018-10-18,1,3030,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_770,38.08360776,-121.7207235,2018-10-18,1,3030,CABCAR,0,0,0
DSRS,rake_handle,DI,DSRS_771,38.08366757,-121.7222215,2018-10-18,1,792,EGEDEN,1,100,792
DSRS,rake_handle,DI,DSRS_771,38.08366757,-121.7222215,2018-10-18,1,792,ELOCAN,0,0,0
DSRS,rake_handle,DI,DSRS_771,38.08366757,-121.7222215,2018-10-18,1,792,CERDEM,0,0,0
DSRS,rake_handle,DI,DSRS_771,38.08366757,-121.7222215,2018-10-18,1,792,POTCRI,0,0,0
DSRS,rake_handle,DI,DSRS_771,38.08366757,-121.7222215,2018-10-18,1,792,MYRSPI,0,0,0
DSRS,rake_handle,DI,DSRS_771,38.08366757,-121.7222215,2018-10-18,1,792,STUPEC,0,0,0
DSRS,rake_handle,DI,DSRS_771,38.08366757,-121.7222215,2018-10-18,1,792,NAJGUA,0,0,0
DSRS,rake_handle,DI,DSRS_771,38.08366757,-121.7222215,2018-10-18,1,792,POTNOD,0,0,0
DSRS,rake_handle,DI,DSRS_771,38.08366757,-121.7222215,2018-10-18,1,792,CABCAR,0,0,0
