program,site,station,sample_id,latitude_wgs84,longitude_wgs84,sample_date,sav_incidence,species_code,survey_method,species_incidence,rake_coverage_ordinal
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,POTRIC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A115,FRK_A115_2015-10-13,38.0458498,-121.6118287,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,EGEDEN,rake_weighted,1,4
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,CERDEM,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,POTRIC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A116,FRK_A116_2015-10-13,NA,NA,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,EGEDEN,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,CERDEM,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,NAJGUA,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,STUFIL,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,POTRIC,rake_weighted,1,4
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A117,FRK_A117_2015-10-13,38.0457458,-121.6074004,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,NAJGUA,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,STUFIL,rake_weighted,1,2
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,POTRIC,rake_weighted,1,4
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A118,FRK_A118_2015-10-13,NA,NA,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,EGEDEN,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,POTRIC,rake_weighted,1,4
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A119,FRK_A119_2015-10-13,38.0457804,-121.6028405,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,POTCRI,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,NAJGUA,rake_weighted,1,3
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,STUFIL,rake_weighted,1,2
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,POTRIC,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A120,FRK_A120_2015-10-13,NA,NA,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,NAJGUA,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,STUFIL,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,POTRIC,rake_weighted,1,4
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A121,FRK_A121_2015-10-13,38.0457458,-121.5983245,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,CERDEM,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,STUPEC,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,POTRIC,rake_weighted,1,4
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A122,FRK_A122_2015-10-13,NA,NA,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,NAJGUA,rake_weighted,1,2
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,STUFIL,rake_weighted,1,2
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,POTRIC,rake_weighted,1,4
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A123,FRK_A123_2015-10-13,38.0456418,-121.5937646,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,EGEDEN,rake_weighted,1,2
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,CERDEM,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,NAJGUA,rake_weighted,1,4
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,STUFIL,rake_weighted,1,2
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,STUPEC,rake_weighted,1,2
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,POTRIC,rake_weighted,1,2
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A124,FRK_A124_2015-10-13,NA,NA,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,NAJGUA,rake_weighted,1,3
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,POTRIC,rake_weighted,1,1
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A125,FRK_A125_2015-10-13,38.0454684,-121.5892486,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,EGEDEN,rake_weighted,1,4
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,POTRIC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A126,FRK_A126_2015-10-13,NA,NA,2015-10-13,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,POTRIC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A127,FRK_A127_2015-10-13,38.0455377,-121.5844695,2015-10-13,0,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A128,FRK_A128_2015-10-13,NA,NA,2015-10-13,0,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A128,FRK_A128_2015-10-13,NA,NA,2015-10-13,0,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A128,FRK_A128_2015-10-13,NA,NA,2015-10-13,0,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A128,FRK_A128_2015-10-13,NA,NA,2015-10-13,0,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A128,FRK_A128_2015-10-13,NA,NA,2015-10-13,0,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A128,FRK_A128_2015-10-13,NA,NA,2015-10-13,0,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,A128,FRK_A128_2015-10-13,NA,NA,2015-10-13,0,ELOCAN,rake_weighted,0,0
