program,station,latitude_wgs84,longitude_wgs84,date,sav_incidence,species,survey_method,species_incidence,rake_coverage_ordinal
Franks_Tract_Management,A139,38.0512586,-121.6073565,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A139,38.0512586,-121.6073565,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A139,38.0512586,-121.6073565,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A139,38.0512586,-121.6073565,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A139,38.0512586,-121.6073565,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A139,38.0512586,-121.6073565,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Egeria_densa,rake_weighted,0,0
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Potamogeton_crispus,rake_weighted,1,1
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,1
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,2
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,1,4
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A140,NA,NA,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Egeria_densa,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,1
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Najas_guadalupensis,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,1,4
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A141,38.0512239,-121.6117849,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Egeria_densa,rake_weighted,0,0
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Potamogeton_crispus,rake_weighted,1,1
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,1
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,2
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,1,4
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A142,NA,NA,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Egeria_densa,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,1
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,1,4
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A143,38.0513626,-121.6162571,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Egeria_densa,rake_weighted,1,2
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,1
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,1
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Stuckenia_filiformis,rake_weighted,1,4
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,0,0
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A144,NA,NA,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Egeria_densa,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,2
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,1,3
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A145,38.0513973,-121.6209923,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Egeria_densa,rake_weighted,1,3
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Najas_guadalupensis,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Stuckenia_filiformis,rake_weighted,1,2
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A146,NA,NA,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Egeria_densa,rake_weighted,1,2
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,3
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,4
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A147,38.0531308,-121.6186685,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Egeria_densa,rake_weighted,1,2
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,1
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,4
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Elodea_canadensis,rake_weighted,1,1
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,0,0
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A148,NA,NA,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Egeria_densa,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,1
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,1
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A149,38.0530614,-121.6139771,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Egeria_densa,rake_weighted,1,3
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,2
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,3
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,1,4
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A150,NA,NA,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Egeria_densa,rake_weighted,1,4
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,1
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Najas_guadalupensis,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,1,1
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A151,38.0530267,-121.6093296,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Egeria_densa,rake_weighted,1,4
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,2
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,4
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Stuckenia_filiformis,rake_weighted,1,1
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,0,0
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A152,NA,NA,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Egeria_densa,rake_weighted,1,2
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,2
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,1
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Stuckenia_filiformis,rake_weighted,1,2
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,1,4
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A153,38.0529921,-121.6049889,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Egeria_densa,rake_weighted,1,1
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,2
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,2
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,1,4
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A154,NA,NA,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Egeria_densa,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,3
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Potamogeton_richardsonii,rake_weighted,1,4
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Potamogeton_foliosus,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Potamogeton_nodosus,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Nitella_sp,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Potamogeton_pusillus,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Myriophyllum_spicatum,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Potamogeton_zosteriformis,rake_weighted,0,0
Franks_Tract_Management,A155,38.0529921,-121.6002537,2015-10-13,1,Heteranthera_dubia,rake_weighted,0,0
Franks_Tract_Management,A156,NA,NA,2015-10-13,1,Egeria_densa,rake_weighted,1,4
Franks_Tract_Management,A156,NA,NA,2015-10-13,1,Potamogeton_crispus,rake_weighted,0,0
Franks_Tract_Management,A156,NA,NA,2015-10-13,1,Ceratophyllum_demersum,rake_weighted,1,2
Franks_Tract_Management,A156,NA,NA,2015-10-13,1,Najas_guadalupensis,rake_weighted,1,1
Franks_Tract_Management,A156,NA,NA,2015-10-13,1,Stuckenia_filiformis,rake_weighted,0,0
Franks_Tract_Management,A156,NA,NA,2015-10-13,1,Stuckenia_pectinata,rake_weighted,0,0
Franks_Tract_Management,A156,NA,NA,2015-10-13,1,Elodea_canadensis,rake_weighted,0,0
